3649.63,5.66
3649.63,6.15
3649.63,6.15
3676.47,7.12
3759.40,5.66
3676.47,5.66
3676.47,6.15
3676.47,7.12
3676.47,6.15
3773.58,8.59
3773.58,6.64
3787.88,7.61
3787.88,7.12
3731.34,7.61
3731.34,8.59
3731.34,8.10
3731.34,8.59
3731.34,8.59
3759.40,8.59
3745.32,9.08
3759.40,11.03
3787.88,9.56
3875.97,10.05
3787.88,11.03
3787.88,9.56
3891.05,11.52
3816.79,12.01
3921.57,11.52
3937.01,12.01
3937.01,12.49
3846.15,12.49
3861.00,12.01
3968.25,12.98
3968.25,12.98
3906.25,13.47
3906.25,13.96
3906.25,14.94
3906.25,14.45
3921.57,15.91
3937.01,14.94
3937.01,15.91
3968.25,14.94
3968.25,15.42
3984.06,15.91
3984.06,17.38
4000.00,17.38
4016.06,17.87
4032.26,16.89
4032.26,17.87
4065.04,16.89
4065.04,16.89
4065.04,17.87
4098.36,19.33
4098.36,19.33
4098.36,19.33
4132.23,20.31
4132.23,19.33
4132.23,20.31
4273.50,21.28
4273.50,21.28
4310.34,20.31
4201.68,20.31
4201.68,19.82
4219.41,20.80
4219.41,21.77
4237.29,21.28
4347.83,21.28
4385.96,20.80
4291.85,22.75
4291.85,23.24
4310.34,23.24
4424.78,23.24
4329.00,22.75
4444.44,23.24
4464.29,25.68
4347.83,23.73
4366.81,23.73
4385.96,24.70
4385.96,24.21
4405.29,24.70
4424.78,25.19
4424.78,25.19
4587.16,25.68
4587.16,25.68
4464.29,26.17
4464.29,27.14
4504.50,27.14
4504.50,27.14
4504.50,26.17
4524.89,27.14
4545.45,27.14
4545.45,27.63
4545.45,28.12
4566.21,27.63
4566.21,28.12
4587.16,28.12
4587.16,30.07
4739.34,30.56
4761.90,29.10
4629.63,29.10
4651.16,30.07
4784.69,28.61
4651.16,29.58
4672.90,29.58
4672.90,29.10
4694.84,30.07
4716.98,30.07
4716.98,30.56
4878.05,30.07
4761.90,32.51
4761.90,29.10
4761.90,30.56
4926.11,31.54
4784.69,31.05
4807.69,31.54
4807.69,32.03
4807.69,32.51
4854.37,32.03
4830.92,32.51
4854.37,33.49
5000.00,33.00
4901.96,33.00
5050.50,33.00
4901.96,32.51
4901.96,31.54
4926.11,34.47
4950.50,34.47
4950.50,33.49
4975.12,33.49
5128.20,34.47
4975.12,34.47
5128.20,34.47
5154.64,34.47
5000.00,34.96
5000.00,35.93
5025.13,35.44
5050.50,34.96
5050.50,35.93
5102.04,35.93
5076.14,35.93
5235.60,37.40
5076.14,36.42
5102.04,36.91
5128.20,37.40
5128.20,37.40
5154.64,35.93
5154.64,36.91
5181.35,35.93
5376.34,36.91
5181.35,37.89
5181.35,37.40
5208.33,38.37
5208.33,37.40
5208.33,37.89
5405.41,40.33
5235.60,39.35
5263.16,39.35
5235.60,39.35
5263.16,38.37
5464.48,38.37
5291.01,39.35
5291.01,38.86
5291.01,40.33
5319.15,39.35
5347.59,39.84
5347.59,40.33
5524.86,40.33
5347.59,40.33
5347.59,40.33
5376.34,41.79
5376.34,40.81
5376.34,39.84
5586.59,39.84
5405.41,40.81
5586.59,40.33
5405.41,40.81
5405.41,40.81
5434.78,40.81
5464.48,40.81
5434.78,41.30
5649.72,41.30
5494.51,41.79
5464.48,41.30
5464.48,41.79
5494.51,41.79
5681.82,42.77
5494.51,41.79
5714.29,42.28
5524.86,42.77
5524.86,42.77
5555.56,41.30
